order552,55,16401386,item799407056
order425,56,1815440116,item1041642013
order918,23,1662067899,item16071635
order776,5,1607642314,item564184890
order948,42,144291308,item1689092530
order858,99,14642364751,item162482193
order741,24,8441241,item2130973078
order847,22,20791941,item879577896
order532,70,158424106,item17546650
order792,73,1626766702,item1284514901
order935,53,2027611362,item1557986053
order890,24,1679730269,item954991248
order599,43,1928393462,item1599529867
order918,92,1967655808,item1926120439
order271,38,1533458247,item146544354
order710,26,1787906774,item1432767036
order278,99,648450252,item1414172346
order885,62,1836076744,item447081675
order792,73,1941843651,item2137274151
order885,53,1044995946,item22975060
order932,69,1391806378,item2117112040
order275,36,1683018180,item699645446
order710,6,734395460,item2055857036
order899,99,1651240601,item1271746730
order275,56,1444886136,item9631889
order275,6,908534142,item1544513406
order440,73,1642013,item160
order742,4,167015440,item840066300
order917,27,1758278219,item13084601
order638,24,1027519665,item698354998
order637,48,1366239936,item26883317
order776,62,1817953306,item133379960
order440,46,1705426280,item4266301839
order271,28,2026393770,item16333909494
order777,27,1686149149,item20266414677
order595,73,1913918003,item1773390188
order984,27,1250053050,item313639505
order807,60,367571527,item103351399
order278,73,2121703976,item1916395486
order873,66,849208562,item13463366352
order847,38,151329499,item1491150781
order346,32,59589871,item285725328
order871,0,508181072,item116741831
order569,8,723796499,item60378878
order732,56,1670155678,item1267222431
order531,46,678476972,item87926338
order624,39,144452047,item162900515
order633,71,1890756951,item98449144
order634,0,1717175839,item20828924
order857,42,181924818,item2024222297
order923,49,662387694,item168592220
order697,59,1410021804,item55493840
order709,77,1444200545,item117770899
order115,12,1848972481,item17653160
order984,83,1813073421,item5543426
order402,33,1320591468,item3519031742
order440,12,118973862,item1689482455
order788,30,908606138,item514283407
order948,75,1077405363,item107536795
order958,75,2039713579,item11862063
order776,94,1920116604,item6989876906
order709,91,19403959,item144078018
order923,57,1120872573,item63887862
order440,17,1511812008,item1767541799
order914,83,1120872573,item675118899
order263,13,222272212,item885156043
order906,39,166352315,item2135808381
order874,4,744159760,item12796100
order190,27,1443340702,item325901352
order278,23,145823373,item118619430
order847,99,468094386,item28807967
order984,77,2039713579,item80238850
order872,90,1079193676,item76646791
order263,61,1733632205,item610433458
order839,59,1507116496,item1483097
order921,24,1363899607,item1685926216
order899,19,1170753641,item168949284
order190,68,1611703151,item206815789
order508,43,374790044,item62931717
order792,14,1440342468,item1957870895
order710,8,7615763449,item179325571
order885,46,879730578,item723621283
order792,32,1815506636,item1517637057
order346,61,1057158381,item355489309
order846,47,1097306436,item17709551
order872,75,2060614245,item1962622540
order913,21,2132383375,item14211728341
order899,37,2053392518,item162511869
order902,71,1642355577,item2109183715
order814,75,2039713579,item2039731013
